,next_victim_is_yellow,condition_within_Ss,next_victim_triaged_distance,sat_tendency,remain_yellow_victim,time_elapsed_minutes,cur_room_yellow_victims,cur_room_green_victims,next_room_has_yellow_victim,condition_between_Ss,trial_id
47,False,hard mission Falcon,5.692292580427294,4.777777777777778,7.0,4.3191,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
48,False,hard mission Falcon,12.558098294507833,4.777777777777778,7.0,4.233083333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
49,False,hard mission Falcon,0.5265122348424828,4.777777777777778,7.0,4.473166666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
50,False,hard mission Falcon,31.908306392058527,4.777777777777778,7.0,4.54645,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
51,False,hard mission Falcon,29.6076176920352,4.777777777777778,7.0,4.589133333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
52,False,hard mission Falcon,28.809540281109943,4.777777777777778,7.0,4.613033333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
53,False,hard mission Falcon,4.886827090852505,4.777777777777778,7.0,3.9890333333333334,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
54,False,hard mission Falcon,2.3089419946560548,4.777777777777778,7.0,4.123683333333333,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
55,False,hard mission Falcon,5.881334317592875,4.777777777777778,7.0,4.642066666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
56,False,hard mission Falcon,1.1159224287823142,4.777777777777778,7.0,5.325866666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
57,True,hard mission Falcon,9.31629458200643,4.777777777777778,7.0,5.378683333333333,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
58,True,hard mission Falcon,1.9972941964938447,4.777777777777778,6.0,4.98825,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
59,False,hard mission Falcon,1.3861497995621395,4.777777777777778,6.0,5.16215,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
60,False,hard mission Falcon,13.741315976300479,4.777777777777778,6.0,4.715366666666666,1.0,2.0,False,trained about triage tradeoff,trial_id_000004
61,False,hard mission Falcon,10.994966615547776,4.777777777777778,6.0,5.409366666666667,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
62,False,hard mission Falcon,11.72071145747272,4.777777777777778,6.0,5.824816666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
63,False,hard mission Falcon,5.8323879914106875,4.777777777777778,6.0,5.792383333333333,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
64,False,hard mission Falcon,6.183122700172572,4.777777777777778,6.0,5.696716666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
65,False,hard mission Falcon,14.112282125221252,4.777777777777778,6.0,5.887933333333334,2.0,2.0,False,trained about triage tradeoff,trial_id_000004
66,False,hard mission Falcon,1.7335564199334121,4.777777777777778,6.0,5.606016666666667,2.0,2.0,False,trained about triage tradeoff,trial_id_000004
67,False,hard mission Falcon,2.1918231026680375,4.777777777777778,6.0,6.032883333333333,2.0,2.0,False,trained about triage tradeoff,trial_id_000004
68,False,hard mission Falcon,28.647918603550814,4.777777777777778,6.0,6.399616666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
69,False,hard mission Falcon,19.65053380199684,4.777777777777778,6.0,6.4592833333333335,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
70,False,hard mission Falcon,4.169506662619445,4.777777777777778,6.0,6.520683333333333,1.0,2.0,False,trained about triage tradeoff,trial_id_000004
71,False,hard mission Falcon,21.44632487620397,4.777777777777778,6.0,6.3587,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
72,False,hard mission Falcon,18.76133425088876,4.777777777777778,6.0,6.297116666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
73,False,hard mission Falcon,1.8219583939584298,4.777777777777778,6.0,6.84615,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
74,False,hard mission Falcon,0.7884788518923689,4.777777777777778,6.0,6.687666666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
75,False,hard mission Falcon,2.1960140808662936,4.777777777777778,6.0,6.1964,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
76,False,hard mission Falcon,10.351186239311302,4.777777777777778,6.0,7.162516666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
77,False,hard mission Falcon,6.839741095390118,4.777777777777778,6.0,7.19155,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
78,False,hard mission Falcon,7.934149976613728,4.777777777777778,6.0,7.346816666666666,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
79,False,hard mission Falcon,9.230682720595341,4.777777777777778,6.0,7.573616666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
80,False,hard mission Falcon,15.813955097490787,4.777777777777778,6.0,7.62475,0.0,1.0,False,trained about triage tradeoff,trial_id_000004
81,False,hard mission Falcon,7.959920179201872,4.777777777777778,6.0,7.28885,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
82,False,hard mission Falcon,21.70160660852984,4.777777777777778,6.0,6.993483333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
83,False,hard mission Falcon,11.278955111645724,4.777777777777778,6.0,6.906366666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
84,False,hard mission Falcon,11.387323984286683,4.777777777777778,6.0,6.950783333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
85,False,hard mission Falcon,21.370695927821025,4.777777777777778,6.0,7.124866666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
86,False,hard mission Falcon,1.0183568116866644,4.777777777777778,6.0,7.520766666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
87,False,hard mission Falcon,15.829598661790161,4.777777777777778,6.0,7.986383333333333,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
88,False,hard mission Falcon,24.378201668419848,4.777777777777778,6.0,8.0495,1.0,2.0,False,trained about triage tradeoff,trial_id_000004
89,False,hard mission Falcon,15.5806791357751,4.777777777777778,6.0,7.913016666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
90,False,hard mission Falcon,15.446684934720675,4.777777777777778,6.0,7.976133333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
91,False,hard mission Falcon,14.306457971137654,4.777777777777778,6.0,7.870316666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
92,False,hard mission Falcon,1.6286420762531424,4.777777777777778,6.0,8.347783333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
93,False,hard mission Falcon,0.54673593643003,4.777777777777778,6.0,8.201133333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
94,False,hard mission Falcon,55.861630351235945,4.777777777777778,6.0,7.808883333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
95,False,hard mission Falcon,21.270400601577517,4.777777777777778,6.0,9.229083333333334,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
96,False,hard mission Falcon,39.629597115016004,4.777777777777778,6.0,9.578316666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
97,False,hard mission Falcon,49.18537402871403,4.777777777777778,6.0,9.648366666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
98,False,hard mission Falcon,38.545610664229365,4.777777777777778,6.0,9.53025,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
99,False,hard mission Falcon,39.53928097274928,4.777777777777778,6.0,9.547433333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
100,False,hard mission Falcon,47.94417217355664,4.777777777777778,6.0,9.785216666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
101,False,hard mission Falcon,46.72514496531443,4.777777777777778,6.0,9.814216666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
102,False,hard mission Falcon,20.344350761576997,4.777777777777778,6.0,8.588666666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
103,False,hard mission Falcon,15.357381667838045,4.777777777777778,6.0,8.61615,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
104,False,hard mission Falcon,44.10774064724167,4.777777777777778,6.0,8.487983333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
105,False,hard mission Falcon,37.055640330122245,4.777777777777778,6.0,8.528916666666667,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
106,False,hard mission Falcon,8.928309337032385,4.777777777777778,6.0,8.819883333333333,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
107,False,hard mission Falcon,6.569625534437281,4.777777777777778,6.0,8.8745,1.0,1.0,False,trained about triage tradeoff,trial_id_000004
108,False,hard mission Falcon,33.29772075211169,4.777777777777778,6.0,8.409433333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
109,False,hard mission Falcon,31.43179096920232,4.777777777777778,6.0,8.43,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
110,False,hard mission Falcon,7.792064682135953,4.777777777777778,6.0,8.736233333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
111,False,hard mission Falcon,15.992057567756271,4.777777777777778,6.0,8.6919,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
112,False,hard mission Falcon,0.5552568820291217,4.777777777777778,6.0,9.024483333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
113,False,hard mission Falcon,,4.777777777777778,6.0,9.846666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
114,False,hard mission Falcon,,4.777777777777778,6.0,9.865433333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
115,False,hard mission Falcon,,4.777777777777778,6.0,9.899683333333334,0.0,2.0,False,trained about triage tradeoff,trial_id_000004
116,False,hard mission Falcon,,4.777777777777778,6.0,9.99195,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
